year,coc_number,coc_number_and_name,pprn,estimated_ard,bonus,coc_planning,State,coc_name,coc_category,pit_overall_homeless,pit_sheltered_es_homeless,pit_sheltered_th_homeless,pit_sheltered_sh_homeless,pit_sheltered_total_homeless,pit_unsheltered_homeless,pit_homeless_individuals,pit_sheltered_es_homeless_individuals,pit_sheltered_th_homeless_individuals,pit_sheltered_sh_homeless_individuals,pit_sheltered_total_homeless_individuals,pit_unsheltered_homeless_individuals,pit_homeless_people_in_families,pit_sheltered_es_homeless_people_in_families,pit_sheltered_th_homeless_people_in_families,pit_sheltered_total_homeless_people_in_families,pit_unsheltered_homeless_people_in_families,pit_homeless_family_households,pit_sheltered_es_homeless_family_households,pit_sheltered_th_homeless_family_households,pit_sheltered_total_homeless_family_households,pit_unsheltered_homeless_family_households,pit_chronically_homeless,pit_sheltered_es_chronically_homeless,pit_sheltered_sh_chronically_homeless,pit_sheltered_total_chronically_homeless,pit_unsheltered_chronically_homeless,pit_chronically_homeless_individuals,pit_sheltered_es_chronically_homeless_individuals,pit_sheltered_sh_chronically_homeless_individuals,pit_sheltered_total_chronically_homeless_individuals,pit_unsheltered_chronically_homeless_individuals,pit_chronically_homeless_people_in_families,pit_sheltered_es_chronically_homeless_people_in_families,pit_sheltered_total_chronically_homeless_people_in_families,pit_unsheltered_chronically_homeless_people_in_families,pit_homeless_veterans,pit_sheltered_es_homeless_veterans,pit_sheltered_th_homeless_veterans,pit_sheltered_sh_homeless_veterans,pit_sheltered_total_homeless_veterans,pit_unsheltered_homeless_veterans,pit_homeless_unaccompanied_youth_under_25,pit_sheltered_es_homeless_unaccompanied_youth_under_25,pit_sheltered_th_homeless_unaccompanied_youth_under_25,pit_sheltered_sh_homeless_unaccompanied_youth_under_25,pit_sheltered_total_homeless_unaccompanied_youth_under_25,pit_unsheltered_homeless_unaccompanied_youth_under_25,pit_homeless_unaccompanied_youth_under_18,pit_sheltered_es_homeless_unaccompanied_youth_under_18,pit_sheltered_th_homeless_unaccompanied_youth_under_18,pit_sheltered_sh_homeless_unaccompanied_youth_under_18,pit_sheltered_total_homeless_unaccompanied_youth_under_18,pit_unsheltered_homeless_unaccompanied_youth_under_18,pit_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_es_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_th_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_sh_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_total_homeless_unaccompanied_youth_age_18_to_24,pit_unsheltered_homeless_unaccompanied_youth_age_18_to_24,pit_homeless_parenting_youth_under_25,pit_sheltered_es_homeless_parenting_youth_under_25,pit_sheltered_th_homeless_parenting_youth_under_25,pit_sheltered_total_homeless_parenting_youth_under_25,pit_unsheltered_homeless_parenting_youth_under_25,pit_homeless_parenting_youth_under_18,pit_sheltered_es_homeless_parenting_youth_under_18,pit_sheltered_th_homeless_parenting_youth_under_18,pit_sheltered_total_homeless_parenting_youth_under_18,pit_unsheltered_homeless_parenting_youth_under_18,pit_homeless_parenting_youth_age_18_to_24,pit_sheltered_es_homeless_parenting_youth_age_18_to_24,pit_sheltered_th_homeless_parenting_youth_age_18_to_24,pit_sheltered_total_homeless_parenting_youth_age_18_to_24,pit_unsheltered_homeless_parenting_youth_age_18_to_24,pit_homeless_children_of_parenting_youth,pit_sheltered_es_homeless_children_of_parenting_youth,pit_sheltered_th_homeless_children_of_parenting_youth,pit_sheltered_total_homeless_children_of_parenting_youth,pit_unsheltered_homeless_children_of_parenting_youth
2015,MI-510,MI-510-SAGINAW CITY & COUNTY,1620470,1843373,276506,55301,MI,Saginaw City & County CoC,Suburban CoCs,308,175,108,6,289,19,190,115,55,6,176,14,118,60,53,113,5,36,21,14,35,1,24.0,21.0,2.0,23.0,1.0,19,16.0,2.0,18,1,5.0,5.0,5.0,0.0,16.0,11.0,4.0,0.0,15.0,1.0,23.0,13.0,10.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,22.0,12.0,10.0,0.0,22.0,0.0,10.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,10.0,0.0,17.0,7.0,10.0,17.0,0.0
2015,MI-511,MI-511-LENAWEE COUNTY,216296,108758,32444,6489,MI,Lenawee County CoC,Rural CoCs,128,70,40,0,110,18,55,47,4,0,51,4,73,23,36,59,14,22,7,11,18,4,19.0,16.0,0.0,16.0,3.0,13,13.0,0.0,13,0,6.0,3.0,3.0,3.0,6.0,5.0,1.0,0.0,6.0,0.0,14.0,9.0,4.0,0.0,13.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,12.0,9.0,2.0,0.0,11.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,4.0,1.0,3.0,4.0,0.0
2015,MI-512,"MI-512-GRAND TRAVERSE,ANTRIM,LEELANAU COUNTIES",310500,650311,97547,19509,MI,"Grand Traverse, Antrim, Leelanau Counties CoC",Rural CoCs,302,214,51,0,265,37,226,156,33,0,189,37,76,58,18,76,0,30,23,7,30,0,49.0,26.0,0.0,26.0,23.0,49,26.0,0.0,26,23,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,9.0,1.0,42.0,19.0,21.0,0.0,40.0,2.0,8.0,0.0,8.0,0.0,8.0,0.0,34.0,19.0,13.0,0.0,32.0,2.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,6.0,0.0,5.0,2.0,3.0,5.0,0.0
2015,MI-513,"MI-513-MARQUETTE,ALGER COUNTIES",172899,229132,34370,6874,MI,"Marquette, Alger Counties CoC",Rural CoCs,79,46,31,0,77,2,42,33,7,0,40,2,37,13,24,37,0,13,5,8,13,0,6.0,4.0,0.0,4.0,2.0,6,4.0,0.0,4,2,0.0,0.0,0.0,0.0,11.0,9.0,1.0,0.0,10.0,1.0,7.0,3.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,6.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0
2015,MI-514,"MI-514-BATTLE CREEK,CALHOUN COUNTY",462452,364610,69368,13874,MI,Battle Creek/Calhoun County CoC,Other Urban CoCs,285,156,70,0,226,59,189,96,46,0,142,47,96,60,24,84,12,26,16,7,23,3,43.0,26.0,0.0,26.0,17.0,43,26.0,0.0,26,17,0.0,0.0,0.0,0.0,58.0,29.0,15.0,0.0,44.0,14.0,13.0,8.0,4.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,4.0,0.0,12.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,4.0,3.0,1.0,4.0,0.0
2015,MI-515,MI-515-MONROE CITY & COUNTY,295298,162878,44295,8859,MI,Monroe City & County CoC,Suburban CoCs,185,88,93,0,181,4,129,54,71,0,125,4,56,34,22,56,0,23,14,9,23,0,6.0,5.0,0.0,5.0,1.0,6,5.0,0.0,5,1,0.0,0.0,0.0,0.0,36.0,6.0,30.0,0.0,36.0,0.0,11.0,7.0,4.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,4.0,0.0,10.0,0.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,0.0,4.0,3.0,1.0,4.0,0.0
2015,MI-516,"MI-516-NORTON SHORES,MUSKEGON CITY & COUNTY",523686,527006,79051,15810,MI,"Norton Shores, Muskegon City & County CoC",Suburban CoCs,179,133,33,0,166,13,125,91,21,0,112,13,54,42,12,54,0,18,14,4,18,0,5.0,2.0,0.0,2.0,3.0,5,2.0,0.0,2,3,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,36.0,16.0,18.0,0.0,34.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,32.0,12.0,18.0,0.0,30.0,2.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,0.0,6.0,4.0,2.0,6.0,0.0
2015,MI-517,MI-517-JACKSON CITY & COUNTY,502555,869318,130398,26080,MI,Jackson City & County CoC,Rural CoCs,159,71,81,0,152,7,56,38,14,0,52,4,103,33,67,100,3,34,12,21,33,1,6.0,5.0,0.0,5.0,1.0,6,5.0,0.0,5,1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,9.0,4.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,0.0,9.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,13.0,0.0,13.0,13.0,0.0
2015,MI-518,MI-518-LIVINGSTON COUNTY,205969,230611,34592,6918,MI,Livingston County CoC,Suburban CoCs,103,55,46,0,101,2,48,31,15,0,46,2,55,24,31,55,0,18,8,10,18,0,2.0,1.0,0.0,1.0,1.0,2,1.0,0.0,1,1,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,8.0,0.0,11.0,5.0,6.0,0.0,11.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,7.0,1.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,MI-519,"MI-519-HOLLAND,OTTAWA COUNTY",456841,978707,146806,29361,MI,Holland/Ottawa County CoC,Suburban CoCs,285,137,142,0,279,6,136,91,39,0,130,6,149,46,103,149,0,43,12,31,43,0,23.0,22.0,0.0,22.0,1.0,16,15.0,0.0,15,1,7.0,7.0,7.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,24.0,18.0,5.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,18.0,5.0,0.0,23.0,0.0,6.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,6.0,0.0,11.0,5.0,6.0,11.0,0.0
2015,MI-523,MI-523-EATON COUNTY,162817,741433,111215,22243,MI,Eaton County CoC,Suburban CoCs,135,48,78,0,126,9,11,4,1,0,5,6,124,44,77,121,3,34,12,21,33,1,2.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0
2015,MN-500,"MN-500-MINNEAPOLIS,HENNEPIN COUNTY",9188833,10213070,1531961,306392,MN,Minneapolis/Hennepin County CoC,Major Cities,3215,1733,1359,0,3092,123,1511,1017,374,0,1391,120,1704,716,985,1701,3,473,224,248,472,1,637.0,572.0,0.0,572.0,65.0,601,536.0,0.0,536,65,36.0,36.0,36.0,0.0,127.0,55.0,68.0,0.0,123.0,4.0,217.0,135.0,80.0,0.0,215.0,2.0,37.0,20.0,17.0,0.0,37.0,0.0,180.0,115.0,63.0,0.0,178.0,2.0,65.0,42.0,22.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,42.0,22.0,64.0,1.0,99.0,59.0,38.0,97.0,2.0
2015,MN-501,"MN-501-ST.PAUL,RAMSEY COUNTY",4651827,6313350,947003,189401,MN,Saint Paul/Ramsey County CoC,Other Urban CoCs,1398,758,556,0,1314,84,738,462,218,0,680,58,660,296,338,634,26,226,96,117,213,13,281.0,217.0,0.0,217.0,64.0,216,164.0,0.0,164,52,65.0,53.0,53.0,12.0,59.0,42.0,10.0,0.0,52.0,7.0,142.0,50.0,89.0,0.0,139.0,3.0,21.0,8.0,12.0,0.0,20.0,1.0,121.0,42.0,77.0,0.0,119.0,2.0,82.0,24.0,55.0,79.0,3.0,10.0,0.0,10.0,10.0,0.0,72.0,24.0,45.0,69.0,3.0,94.0,33.0,58.0,91.0,3.0
2015,MN-502,"MN-502-ROCHESTER,SOUTHEAST MINNESOTA",1429119,1980159,297024,59405,MN,Rochester/Southeast Minnesota CoC,Rural CoCs,451,217,212,0,429,22,122,87,17,0,104,18,329,130,195,325,4,105,44,59,103,2,69.0,64.0,0.0,64.0,5.0,38,33.0,0.0,33,5,31.0,31.0,31.0,0.0,8.0,4.0,1.0,0.0,5.0,3.0,18.0,8.0,8.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,8.0,0.0,16.0,2.0,13.0,4.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,8.0,12.0,1.0,18.0,6.0,11.0,17.0,1.0
2015,MN-503,"MN-503-DAKOTA,ANOKA,WASHINGTON,SCOTT,CARVER COUNTIES",1971470,3126007,468901,93780,MN,"Dakota, Anoka, Washington, Scott, Carver Counties",Suburban CoCs,608,287,141,0,428,180,298,108,51,0,159,139,310,179,90,269,41,92,49,29,78,14,64.0,46.0,0.0,46.0,18.0,32,20.0,0.0,20,12,32.0,26.0,26.0,6.0,28.0,12.0,13.0,0.0,25.0,3.0,114.0,48.0,28.0,0.0,76.0,38.0,33.0,22.0,3.0,0.0,25.0,8.0,81.0,26.0,25.0,0.0,51.0,30.0,33.0,18.0,11.0,29.0,4.0,1.0,0.0,0.0,0.0,1.0,32.0,18.0,11.0,29.0,3.0,56.0,36.0,15.0,51.0,5.0
2015,MN-504,MN-504-NORTHEAST MINNESOTA,247443,435831,65375,13075,MN,Northeast Minnesota CoC,Rural CoCs,68,9,36,0,45,23,32,7,14,0,21,11,36,2,22,24,12,11,1,6,7,4,18.0,0.0,0.0,0.0,18.0,11,0.0,0.0,0,11,7.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,3.0,0.0,14.0,2.0,11.0,0.0,13.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,11.0,1.0,9.0,0.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2015,MN-505,"MN-505-ST.CLOUD,CENTRAL MINNESOTA",1219728,1325789,198868,39774,MN,St. Cloud/Central Minnesota CoC,Rural CoCs,696,297,194,0,491,205,380,160,99,0,259,121,316,137,95,232,84,105,46,35,81,24,12.0,9.0,0.0,9.0,3.0,4,1.0,0.0,1,3,8.0,8.0,8.0,0.0,29.0,4.0,15.0,0.0,19.0,10.0,115.0,59.0,33.0,0.0,92.0,23.0,24.0,14.0,1.0,0.0,15.0,9.0,91.0,45.0,32.0,0.0,77.0,14.0,32.0,22.0,7.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,22.0,7.0,29.0,3.0,40.0,30.0,7.0,37.0,3.0
2015,MN-506,MN-506-NORTHWEST MINNESOTA,412304,670555,100583,20117,MN,Northwest Minnesota CoC,Rural CoCs,254,112,127,0,239,15,114,68,35,0,103,11,140,44,92,136,4,46,16,29,45,1,60.0,46.0,0.0,46.0,14.0,41,31.0,0.0,31,10,19.0,15.0,15.0,4.0,10.0,5.0,2.0,0.0,7.0,3.0,27.0,5.0,21.0,0.0,26.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,26.0,5.0,20.0,0.0,25.0,1.0,8.0,2.0,6.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0,5.0,7.0,0.0,10.0,3.0,7.0,10.0,0.0
2015,MN-508,"MN-508-MOORHEAD,WEST CENTRAL MINNESOTA",458113,800339,120051,24010,MN,Moorhead/West Central Minnesota CoC,Rural CoCs,242,153,81,0,234,8,114,86,24,0,110,4,128,67,57,124,4,36,17,18,35,1,40.0,39.0,0.0,39.0,1.0,19,18.0,0.0,18,1,21.0,21.0,21.0,0.0,5.0,4.0,1.0,0.0,5.0,0.0,22.0,5.0,17.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,5.0,16.0,0.0,21.0,0.0,17.0,4.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,13.0,17.0,0.0,29.0,10.0,19.0,29.0,0.0
2015,MN-509,"MN-509-DULUTH,ST.LOUIS COUNTY",2723365,3125991,468899,93780,MN,Duluth/St.Louis County CoC,Rural CoCs,490,136,187,0,323,167,283,89,52,0,141,142,207,47,135,182,25,69,15,44,59,10,205.0,54.0,0.0,54.0,151.0,157,28.0,0.0,28,129,48.0,26.0,26.0,22.0,26.0,4.0,10.0,0.0,14.0,12.0,61.0,16.0,21.0,0.0,37.0,24.0,11.0,7.0,4.0,0.0,11.0,0.0,50.0,9.0,17.0,0.0,26.0,24.0,15.0,2.0,9.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,9.0,11.0,4.0,18.0,2.0,9.0,11.0,7.0
2015,MN-511,MN-511-SOUTHWEST MINNESOTA,666778,932031,139805,27961,MN,Southwest Minnesota CoC,Rural CoCs,124,62,48,0,110,14,30,17,2,0,19,11,94,45,46,91,3,29,13,15,28,1,10.0,7.0,0.0,7.0,3.0,5,2.0,0.0,2,3,5.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,10.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,10.0,0.0,8.0,4.0,4.0,8.0,0.0
2015,MO-500,MO-500-ST.LOUIS COUNTY,3249509,1636913,487426,97485,MO,St. Louis County CoC,Suburban CoCs,438,203,176,0,379,59,205,74,113,0,187,18,233,129,63,192,41,70,44,19,63,7,30.0,16.0,0.0,16.0,14.0,21,7.0,0.0,7,14,9.0,9.0,9.0,0.0,28.0,6.0,21.0,0.0,27.0,1.0,60.0,16.0,40.0,0.0,56.0,4.0,14.0,6.0,6.0,0.0,12.0,2.0,46.0,10.0,34.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,MO-501,MO-501-ST.LOUIS,11229730,10309830,1684460,336892,MO,St.Louis City CoC,Other Urban CoCs,1312,554,622,24,1200,112,558,293,144,24,461,97,754,261,478,739,15,205,91,111,202,3,110.0,16.0,17.0,33.0,77.0,102,8.0,17.0,25,77,8.0,8.0,8.0,0.0,138.0,20.0,100.0,5.0,125.0,13.0,68.0,25.0,29.0,3.0,57.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,67.0,24.0,29.0,3.0,56.0,11.0,30.0,14.0,15.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,15.0,29.0,1.0,58.0,25.0,32.0,57.0,1.0
2015,MO-503,"MO-503-ST.CHARLES CITY & COUNTY,LINCOLN,WARREN COUNTIES",424806,273602,63721,12744,MO,"St. Charles City & County, Lincoln, Warren Counties CoC",Suburban CoCs,803,399,157,0,556,247,255,45,91,0,136,119,548,354,66,420,128,153,93,20,113,40,58.0,33.0,0.0,33.0,25.0,22,7.0,0.0,7,15,36.0,26.0,26.0,10.0,3.0,2.0,0.0,0.0,2.0,1.0,56.0,16.0,20.0,0.0,36.0,20.0,13.0,6.0,3.0,0.0,9.0,4.0,43.0,10.0,17.0,0.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,MO-600,"MO-600-SPRINGFIELD,GREENE,CHRISTIAN,WEBSTER COUNTIES",611175,947138,142071,28414,MO,"Springfield/Greene, Christian, Webster Counties CoC",Other Urban CoCs,584,313,96,0,409,175,339,135,29,0,164,175,245,178,67,245,0,77,50,27,77,0,161.0,46.0,0.0,46.0,115.0,144,29.0,0.0,29,115,17.0,17.0,17.0,0.0,46.0,10.0,0.0,0.0,10.0,36.0,37.0,15.0,18.0,0.0,33.0,4.0,11.0,6.0,1.0,0.0,7.0,4.0,26.0,9.0,17.0,0.0,26.0,0.0,13.0,7.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,13.0,0.0,14.0,9.0,5.0,14.0,0.0
2015,MO-602,"MO-602-JOPLIN,JASPER,NEWTON COUNTIES",371398,596637,89496,17899,MO,"Joplin/Jasper, Newton Counties CoC",Rural CoCs,258,108,130,0,238,20,160,92,48,0,140,20,98,16,82,98,0,34,7,27,34,0,45.0,36.0,0.0,36.0,9.0,45,36.0,0.0,36,9,0.0,0.0,0.0,0.0,52.0,19.0,31.0,0.0,50.0,2.0,9.0,5.0,3.0,0.0,8.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,5.0,2.0,3.0,0.0,5.0,0.0,12.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0,12.0,0.0,16.0,1.0,15.0,16.0,0.0
2015,MO-603,"MO-603-ST.JOSEPH,ANDREW,BUCHANAN,DEKALB COUNTIES",968675,1196401,179460,35892,MO,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",Other Urban CoCs,164,88,50,18,156,8,107,58,23,18,99,8,57,30,27,57,0,20,11,9,20,0,65.0,42.0,18.0,60.0,5.0,51,28.0,18.0,46,5,14.0,14.0,14.0,0.0,12.0,2.0,8.0,1.0,11.0,1.0,8.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,MO-606,MO-606-MISSOURI BALANCE OF STATE,4832923,4734312,724938,144988,MO,Missouri Balance of State CoC,Rural CoCs,1477,819,321,8,1148,329,874,489,121,8,618,256,603,330,200,530,73,191,111,58,169,22,168.0,103.0,8.0,111.0,57.0,124,67.0,8.0,75,49,44.0,36.0,36.0,8.0,139.0,77.0,29.0,1.0,107.0,32.0,129.0,83.0,20.0,0.0,103.0,26.0,35.0,29.0,4.0,0.0,33.0,2.0,94.0,54.0,16.0,0.0,70.0,24.0,41.0,27.0,10.0,37.0,4.0,2.0,0.0,2.0,2.0,0.0,39.0,27.0,8.0,35.0,4.0,72.0,50.0,15.0,65.0,7.0
2015,MS-500,"MS-500-JACKSON,RANKIN,MADISON COUNTIES",1859407,1518766,278911,55782,MS,"Jackson/Rankin, Madison Counties CoC",Suburban CoCs,762,163,263,0,426,336,624,130,158,0,288,336,138,33,105,138,0,34,9,25,34,0,104.0,18.0,0.0,18.0,86.0,104,18.0,0.0,18,86,0.0,0.0,0.0,0.0,69.0,13.0,8.0,0.0,21.0,48.0,41.0,14.0,10.0,0.0,24.0,17.0,20.0,12.0,8.0,0.0,20.0,0.0,21.0,2.0,2.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,MS-501,MS-501-MISSISSIPPI BALANCE OF STATE,4584403,3226170,687660,137532,MS,Mississippi Balance of State CoC,Rural CoCs,809,244,322,0,566,243,508,158,156,0,314,194,301,86,166,252,49,90,30,48,78,12,85.0,25.0,0.0,25.0,60.0,75,25.0,0.0,25,50,10.0,0.0,0.0,10.0,79.0,16.0,42.0,0.0,58.0,21.0,37.0,9.0,15.0,0.0,24.0,13.0,5.0,5.0,0.0,0.0,5.0,0.0,32.0,4.0,15.0,0.0,19.0,13.0,6.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,4.0,2.0,18.0,0.0,10.0,10.0,8.0
2015,MS-503,"MS-503-GULF PORT,GULF COAST REGIONAL",886290,715967,132944,26589,MS,Gulf Port/Gulf Coast Regional CoC,Rural CoCs,412,116,33,0,149,263,343,81,10,0,91,252,69,35,23,58,11,28,15,11,26,2,54.0,24.0,0.0,24.0,30.0,54,24.0,0.0,24,30,0.0,0.0,0.0,0.0,58.0,4.0,4.0,0.0,8.0,50.0,15.0,7.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,7.0,8.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0
2015,MT-500,MT-500-MONTANA STATEWIDE,1912204,2701734,405260,81052,MT,Montana Statewide CoC,Rural CoCs,1709,535,302,0,837,872,1127,346,132,0,478,649,582,189,170,359,223,182,63,57,120,62,166.0,26.0,0.0,26.0,140.0,154,23.0,0.0,23,131,12.0,3.0,3.0,9.0,277.0,52.0,46.0,0.0,98.0,179.0,171.0,30.0,11.0,0.0,41.0,130.0,13.0,5.0,1.0,0.0,6.0,7.0,158.0,25.0,10.0,0.0,35.0,123.0,41.0,8.0,18.0,26.0,15.0,9.0,1.0,6.0,7.0,2.0,32.0,7.0,12.0,19.0,13.0,55.0,9.0,22.0,31.0,24.0
2015,NC-500,"NC-500-WINSTON-SALEM,FORSYTH COUNTY",1459831,1896356,284453,56891,NC,Winston-Salem/Forsyth County CoC,Other Urban CoCs,571,456,93,0,549,22,418,332,64,0,396,22,153,124,29,153,0,52,44,8,52,0,98.0,90.0,0.0,90.0,8.0,91,83.0,0.0,83,8,7.0,7.0,7.0,0.0,60.0,30.0,28.0,0.0,58.0,2.0,30.0,26.0,2.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26.0,2.0,0.0,28.0,2.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,15.0,15.0,0.0,15.0,0.0
2015,NC-501,"NC-501-ASHEVILLE,BUNCOMBE COUNTY",489905,1196396,179459,35892,NC,Asheville/Buncombe County CoC,Suburban CoCs,562,273,215,0,488,74,510,238,198,0,436,74,52,35,17,52,0,19,12,7,19,0,74.0,22.0,0.0,22.0,52.0,74,22.0,0.0,22,52,0.0,0.0,0.0,0.0,209.0,24.0,170.0,0.0,194.0,15.0,35.0,25.0,5.0,0.0,30.0,5.0,8.0,6.0,2.0,0.0,8.0,0.0,27.0,19.0,3.0,0.0,22.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0
2015,NC-502,NC-502-DURHAM CITY & COUNTY,1252158,1125456,187824,37565,NC,Durham City & County CoC,Other Urban CoCs,813,434,335,0,769,44,656,372,240,0,612,44,157,62,95,157,0,48,21,27,48,0,59.0,47.0,0.0,47.0,12.0,53,41.0,0.0,41,12,6.0,6.0,6.0,0.0,138.0,58.0,75.0,0.0,133.0,5.0,33.0,23.0,10.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10.0,0.0,33.0,0.0,13.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,13.0,0.0,23.0,9.0,14.0,23.0,0.0
